suite,pass_id,seq_in_pass,query_name,sql_sha256_16,latency_ms,status,n_rows,is_timed,error
sqlbarber,8,869,sb_06454,5436329e63c99ddb,2.737,ok,0,1,
sqlbarber,8,870,sb_06455,7fb5421c89ebebb6,20.417,ok,0,1,
sqlbarber,8,871,sb_06456,3473ef39093e64ca,15.533,ok,0,1,
sqlbarber,8,872,sb_06457,0c7a4429fc704a95,13.563,ok,0,1,
sqlbarber,8,873,sb_06458,941802804c5f6836,16.131,ok,0,1,
sqlbarber,8,874,sb_06459,4c7a21bfd91fff03,14.804,ok,0,1,
sqlbarber,8,875,sb_06461,c08421134d64e01a,17.479,ok,0,1,
sqlbarber,8,876,sb_06462,72eaf034a6386677,21.066,ok,0,1,
sqlbarber,8,877,sb_06463,d504f2b501c69add,24.062,ok,0,1,
sqlbarber,8,878,sb_06465,1c9d480d1c1f11d4,3.245,ok,0,1,
sqlbarber,8,879,sb_06466,fdf0d712d0b8270b,3.516,ok,0,1,
sqlbarber,8,880,sb_06470,3094c111bb3d832e,20.164,ok,0,1,
sqlbarber,8,881,sb_06472,7ce794a799831e2d,18.834,ok,0,1,
sqlbarber,8,882,sb_06473,6e7e6f530b978309,15.769,ok,0,1,
sqlbarber,8,883,sb_06474,a2da5fb3afd54e49,18.044,ok,0,1,
sqlbarber,8,884,sb_06479,7bc2832796a93820,4.726,ok,0,1,
sqlbarber,8,885,sb_06480,6a2e01d3874f91b3,4.242,ok,0,1,
sqlbarber,8,886,sb_06481,cdb083ab271861ab,3.865,ok,0,1,
sqlbarber,8,887,sb_06484,335968200cd0b963,3.585,ok,0,1,
sqlbarber,8,888,sb_06485,50c6ed5b18528786,4.091,ok,0,1,
sqlbarber,8,889,sb_06486,9942479d724166a1,5.619,ok,0,1,
sqlbarber,8,890,sb_06487,c96f0cd216b19361,4.550,ok,0,1,
sqlbarber,8,891,sb_06488,618ff0c3d696fa33,4.245,ok,0,1,
sqlbarber,8,892,sb_06490,ece27408ea78d2f8,3.911,ok,0,1,
sqlbarber,8,893,sb_06491,60676a8335958206,5.149,ok,14,1,
sqlbarber,8,894,sb_06495,f7bf86e2545ca48a,17.156,ok,0,1,
sqlbarber,8,895,sb_06496,ec63372ef1b04204,18.908,ok,0,1,
sqlbarber,8,896,sb_06497,64517e655de9b9c9,3.361,ok,0,1,
sqlbarber,8,897,sb_06498,e7d8bb8b1e97bc67,19.431,ok,0,1,
sqlbarber,8,898,sb_06499,d7a9176cd5ae300c,15.813,ok,0,1,
sqlbarber,8,899,sb_06500,dcbaf74f402e2131,18.163,ok,0,1,
sqlbarber,8,900,sb_06503,20d065f49a10b79e,16.071,ok,0,1,
sqlbarber,8,901,sb_06504,0a66445fd1452bd7,3.168,ok,0,1,
sqlbarber,8,902,sb_06505,e99e0b027dc25208,21.231,ok,0,1,
sqlbarber,8,903,sb_06506,3ad3e8ccdb30f2c5,23.067,ok,0,1,
sqlbarber,8,904,sb_06507,9f6dd204d89dab32,18.261,ok,0,1,
sqlbarber,8,905,sb_06508,872e4bb07b1b9aa5,18.524,ok,0,1,
sqlbarber,8,906,sb_06509,80010d2fd6df810a,3.055,ok,0,1,
sqlbarber,8,907,sb_06511,ffc8c7c6e352afe1,16.890,ok,0,1,
sqlbarber,8,908,sb_06512,fdd554f8f85f87b8,19.230,ok,0,1,
sqlbarber,8,909,sb_06514,df78538c57e1c8c9,21.940,ok,0,1,
sqlbarber,8,910,sb_06517,6e4d211aacfe1dfe,15.437,ok,0,1,
sqlbarber,8,911,sb_06518,eb11fca395ee7355,15.689,ok,0,1,
sqlbarber,8,912,sb_06519,f522636df1388a7a,3.536,ok,0,1,
sqlbarber,8,913,sb_06520,a234a64b0bdf0831,3.087,ok,0,1,
sqlbarber,8,914,sb_06521,dee61e3cdf082e9c,2.649,ok,0,1,
sqlbarber,8,915,sb_06522,d407ee27a390d669,3.023,ok,0,1,
sqlbarber,8,916,sb_06523,987ce6763a113be4,18.099,ok,0,1,
sqlbarber,8,917,sb_06524,2134d2444c12acda,16.333,ok,0,1,
sqlbarber,8,918,sb_06525,1a6862398ddfd698,22.110,ok,0,1,
sqlbarber,8,919,sb_06526,d18c21da39d105e0,20.471,ok,0,1,
sqlbarber,8,920,sb_06529,e3d54934574a002d,3.200,ok,0,1,
sqlbarber,8,921,sb_06530,dc0feb8849afc5a4,19.519,ok,0,1,
sqlbarber,8,922,sb_06531,221871d54a79f2ac,18.292,ok,0,1,
sqlbarber,8,923,sb_06532,56d80a28bc39ef25,20.314,ok,0,1,
sqlbarber,8,924,sb_06533,aefb2d3e7399dd23,21.203,ok,0,1,
sqlbarber,8,925,sb_06534,dbcdf78e136eb0ca,12.681,ok,0,1,
sqlbarber,8,926,sb_06536,408e78cd09249cdb,12.747,ok,0,1,
sqlbarber,8,927,sb_06537,6ba09dcf43754fc5,12.977,ok,0,1,
sqlbarber,8,928,sb_06538,398f63eb9f1e3838,12.118,ok,0,1,
sqlbarber,8,929,sb_06541,3e99982c8b4f4f22,3.482,ok,0,1,
sqlbarber,8,930,sb_06542,7fa0aa0390067224,4.309,ok,0,1,
sqlbarber,8,931,sb_06543,2c68e635c88e722d,3.557,ok,0,1,
sqlbarber,8,932,sb_06544,34719525a85f4118,3.782,ok,0,1,
sqlbarber,8,933,sb_06545,677da1f95724b55d,3.075,ok,0,1,
sqlbarber,8,934,sb_06546,7333f5fd53049225,3.041,ok,0,1,
sqlbarber,8,935,sb_06547,3c728dc9b0364036,3.032,ok,0,1,
sqlbarber,8,936,sb_06549,0657a43d28f5c741,2.942,ok,0,1,
sqlbarber,8,937,sb_06550,983449b9aa4fbf3b,4.285,ok,0,1,
sqlbarber,8,938,sb_06551,cc71fdbd086bf3f1,3.376,ok,0,1,
sqlbarber,8,939,sb_06552,7f73af0f3e2780f1,3.640,ok,0,1,
sqlbarber,8,940,sb_06554,e45791a6d7f1e72b,3.614,ok,0,1,
sqlbarber,8,941,sb_06555,f5f963f777548432,3.628,ok,0,1,
sqlbarber,8,942,sb_06556,c5d5d54078819495,5.067,ok,0,1,
sqlbarber,8,943,sb_06558,a8ed6814c7ae38b9,3.771,ok,0,1,
sqlbarber,8,944,sb_06559,758ffb4911182a6c,3.470,ok,0,1,
sqlbarber,8,945,sb_06563,c520d3ef2691b5dc,3.624,ok,0,1,
sqlbarber,8,946,sb_06564,88008707a8ee5450,5.024,ok,0,1,
sqlbarber,8,947,sb_06565,6bc6001bc6eabcab,3.245,ok,0,1,
sqlbarber,8,948,sb_06566,e6115aa0dd7c4a7f,4.026,ok,0,1,
sqlbarber,8,949,sb_06567,84e248f998a7d409,3.480,ok,0,1,
sqlbarber,8,950,sb_06568,19d36b835c798bea,4.166,ok,0,1,
sqlbarber,8,951,sb_06569,87c74035e7ef9e0c,3.633,ok,0,1,
sqlbarber,8,952,sb_06571,35284e451650186d,3.303,ok,0,1,
sqlbarber,8,953,sb_06572,784a2a545394ef34,3.620,ok,0,1,
sqlbarber,8,954,sb_06573,62764d33f4708828,3.312,ok,0,1,
sqlbarber,8,955,sb_06574,6012c3dc57370639,3.665,ok,0,1,
sqlbarber,8,956,sb_06575,d2f424ba01eb8281,4.453,ok,0,1,
sqlbarber,8,957,sb_06576,9bfdc22089fe029c,3.911,ok,0,1,
sqlbarber,8,958,sb_06577,039ac03d94c98645,4.414,ok,0,1,
sqlbarber,8,959,sb_06578,c332ad103de04f6e,4.268,ok,0,1,
sqlbarber,8,960,sb_06579,6ad9a38bdf342d52,4.875,ok,0,1,
sqlbarber,8,961,sb_06580,bdb6054d2e4df785,4.340,ok,0,1,
sqlbarber,8,962,sb_06582,eaeeaf9424f20a41,4.161,ok,0,1,
sqlbarber,8,963,sb_06583,33b92fd192f05b0b,4.155,ok,0,1,
sqlbarber,8,964,sb_06584,58a63f1765d425a6,4.661,ok,0,1,
sqlbarber,8,965,sb_06585,ed2fefae0383efaf,3.523,ok,0,1,
sqlbarber,8,966,sb_06589,e012c7cd28c3fb59,3.580,ok,0,1,
sqlbarber,8,967,sb_06591,5f4ca54e0706c761,17.318,ok,0,1,
sqlbarber,8,968,sb_06592,3332c69968b18a68,3.248,ok,0,1,
sqlbarber,8,969,sb_06593,eb1ecfd58a8b1718,2.939,ok,0,1,
sqlbarber,8,970,sb_06647,48b06fe838a9338b,5.469,ok,0,1,
sqlbarber,8,971,sb_06663,f56b91ea69ab4fb3,22.526,ok,0,1,
sqlbarber,8,972,sb_06685,e39870a6745f14fd,3.592,ok,0,1,
sqlbarber,8,973,sb_06690,52d2f3363ea7ad5f,3.006,ok,0,1,
sqlbarber,8,974,sb_06704,cf26b4ecf0f11e25,2.956,ok,0,1,
sqlbarber,8,975,sb_06881,608c41d4a1b2211b,3.200,ok,0,1,
sqlbarber,8,976,sb_06914,d9a4c3f3046995fd,3.171,ok,0,1,
sqlbarber,8,977,sb_06938,7fc84bc9816f0f47,2.898,ok,0,1,
sqlbarber,8,978,sb_06977,f3e08aaa1bc7f461,2.630,ok,0,1,
sqlbarber,8,979,sb_06985,5f911128acfc2377,2.808,ok,0,1,
sqlbarber,8,980,sb_06990,2770e9e7b8f87a88,2.450,ok,0,1,
sqlbarber,8,981,sb_07008,ca09289391ae4fcd,24.370,ok,0,1,
sqlbarber,8,982,sb_07041,2734db6e0337126b,27.736,ok,0,1,
sqlbarber,8,983,sb_07099,b9e5a6987394de14,20.504,ok,0,1,
sqlbarber,8,984,sb_07121,7a24ff9d981385f3,4.487,ok,0,1,
sqlbarber,8,985,sb_07129,69f91a76675a2fba,31.176,ok,0,1,
sqlbarber,8,986,sb_07178,d3fe19ffbc7a8b14,20.466,ok,253,1,
sqlbarber,8,987,sb_07204,2ec2767d9d32d9b3,5.826,ok,0,1,
sqlbarber,8,988,sb_07260,789e9380b72dcdb9,20.875,ok,0,1,
sqlbarber,8,989,sb_07309,4ea522c0919b20c8,31.957,ok,0,1,
sqlbarber,8,990,sb_07352,1248796d01d26a5b,30.549,ok,0,1,
sqlbarber,8,991,sb_07363,b0343b4c240a8e2b,29.262,ok,1,1,
sqlbarber,8,992,sb_07376,bc5391698e057165,17.165,ok,499,1,
sqlbarber,8,993,sb_07436,4369012ccc57620a,21.395,ok,0,1,
sqlbarber,8,994,sb_07440,737fe3aa55d3520f,12.208,ok,0,1,
sqlbarber,8,995,sb_07446,49c02a85233cf624,16.595,ok,0,1,
sqlbarber,8,996,sb_07453,9192595529b74bcd,4.830,ok,0,1,
sqlbarber,8,997,sb_07482,2e815723266aa363,2.998,ok,0,1,
sqlbarber,8,998,sb_07488,5eff0535d7f17419,17.298,ok,0,1,
sqlbarber,8,999,sb_07493,5f871a4ce02ef1b6,15.676,ok,0,1,
sqlbarber,8,1000,sb_07516,79c5c09e67943f15,2.973,ok,0,1,
sqlbarber,9,1,sb_00422,65c97dd40a5abad2,4.414,ok,0,1,
sqlbarber,9,2,sb_00437,e84b56842c4a7484,6.590,ok,0,1,
sqlbarber,9,3,sb_00814,296c042428a3ea7d,2.195,ok,108,1,
sqlbarber,9,4,sb_01330,0fa20c4705c53b57,3.075,ok,1,1,
sqlbarber,9,5,sb_01360,104c7c89ab17a133,4.093,ok,1,1,
sqlbarber,9,6,sb_01670,706488da5ea23fe5,29.682,ok,1,1,
sqlbarber,9,7,sb_01836,e010a1b822d1e04b,3.447,ok,0,1,
sqlbarber,9,8,sb_01849,bc2aeefce11baac7,7.142,ok,1,1,
sqlbarber,9,9,sb_01863,a2f06211fdee769c,5.539,ok,1,1,
sqlbarber,9,10,sb_01867,bac384d797d5d7c2,15.136,ok,64,1,
sqlbarber,9,11,sb_01871,adf5aa5d3fb270aa,7.506,ok,1,1,
sqlbarber,9,12,sb_01900,f9fa8c4d1a9dbb50,6.205,ok,1,1,
sqlbarber,9,13,sb_01902,586e6abc3e5d05a9,6.354,ok,1,1,
sqlbarber,9,14,sb_01905,fe7bc0218f8712a7,16.168,ok,0,1,
sqlbarber,9,15,sb_01944,333558b8b0b17558,6.365,ok,1,1,
sqlbarber,9,16,sb_01964,5577759d199a7583,5.577,ok,1,1,
sqlbarber,9,17,sb_01969,99da54c384b82e51,5.711,ok,1,1,
sqlbarber,9,18,sb_01977,abe334a34952aa8e,7.080,ok,1,1,
sqlbarber,9,19,sb_02030,edd1a3fd3e0c4ff2,6.280,ok,1,1,
sqlbarber,9,20,sb_02036,59e1f04663ca52b4,6.614,ok,1,1,
sqlbarber,9,21,sb_02044,74b8de67a8fe95bb,6.478,ok,1,1,
sqlbarber,9,22,sb_02083,e1fc005a3f9172a2,7.880,ok,1,1,
sqlbarber,9,23,sb_02085,675a18798c51cbe4,6.258,ok,1,1,
sqlbarber,9,24,sb_02119,fcec2caf8f530ec3,6.497,ok,1,1,
sqlbarber,9,25,sb_02124,89f24e5db14fdd87,6.437,ok,1,1,
sqlbarber,9,26,sb_02132,30d77353900b3639,6.339,ok,1,1,
sqlbarber,9,27,sb_02143,907d67f5a5de0e3d,6.479,ok,1,1,
sqlbarber,9,28,sb_02146,3b5b50ac85ff6c29,6.384,ok,1,1,
sqlbarber,9,29,sb_02147,f0edba924594eca7,6.767,ok,1,1,
sqlbarber,9,30,sb_02153,dec2cae5ab4a6301,6.679,ok,1,1,
sqlbarber,9,31,sb_02155,b0b5feeffb60c6e9,6.374,ok,1,1,
sqlbarber,9,32,sb_02203,d860d90d2fb6a4e6,19.587,ok,1,1,
sqlbarber,9,33,sb_02233,5713ab008e6c89da,8.712,ok,1,1,
sqlbarber,9,34,sb_02341,6bb8084bc911f240,15.023,ok,497,1,
sqlbarber,9,35,sb_02351,56d55d8c4fc18d59,19.676,ok,526,1,
sqlbarber,9,36,sb_02359,8048bdf1a5c26d46,29.570,ok,212,1,
sqlbarber,9,37,sb_02373,3e48b84f8e9bffe3,7.111,ok,1,1,
sqlbarber,9,38,sb_02374,1c1375e29e363988,12.216,ok,1,1,
sqlbarber,9,39,sb_02377,3dc1fbd4822e3c41,13.226,ok,613,1,
sqlbarber,9,40,sb_02388,5e338e43eaf88e19,13.576,ok,401,1,
sqlbarber,9,41,sb_02454,0b8e1293cf925b7c,2.548,ok,0,1,
sqlbarber,9,42,sb_02473,92e88c85310dd201,1.698,ok,0,1,
sqlbarber,9,43,sb_02513,0ba1def6aac89a1d,1.829,ok,0,1,
sqlbarber,9,44,sb_02514,4ce60c9d0f27673b,1.803,ok,0,1,
sqlbarber,9,45,sb_02546,588eb94654a51181,1.747,ok,0,1,
sqlbarber,9,46,sb_02547,8f6eaee1f5d2d8b0,2.447,ok,0,1,
sqlbarber,9,47,sb_02571,3e3549fc51608c08,1.876,ok,0,1,
sqlbarber,9,48,sb_02601,4920eb0cbfaefca9,2.457,ok,0,1,
sqlbarber,9,49,sb_02610,6d977e31dc7ef088,1.661,ok,0,1,
sqlbarber,9,50,sb_02619,26e6741308f686a8,2.294,ok,0,1,
sqlbarber,9,51,sb_02638,0b996a12284943c5,2.411,ok,0,1,
sqlbarber,9,52,sb_02652,ee8d7a4d839a1385,2.871,ok,0,1,
sqlbarber,9,53,sb_02672,274eda936d3b23e6,2.384,ok,0,1,
sqlbarber,9,54,sb_02680,fb4cff93542cc92f,2.252,ok,0,1,
sqlbarber,9,55,sb_02712,b83f21fffbf2b658,1.744,ok,0,1,
sqlbarber,9,56,sb_02719,67529f0fb85bc98d,1.846,ok,0,1,
sqlbarber,9,57,sb_02744,f6a2397d96352fe5,1.563,ok,0,1,
sqlbarber,9,58,sb_02775,0a93341705a06f5c,2.399,ok,0,1,
sqlbarber,9,59,sb_02776,08debe4993001b57,2.192,ok,0,1,
sqlbarber,9,60,sb_02793,02ff26d448a9a7f7,1.783,ok,0,1,
sqlbarber,9,61,sb_02801,f7f06d445b7ba86c,1.631,ok,0,1,
sqlbarber,9,62,sb_02816,0c9a479ae5aa1f9a,2.333,ok,0,1,
sqlbarber,9,63,sb_02826,90d5608ce1700793,1.676,ok,0,1,
sqlbarber,9,64,sb_02829,681f49901678f283,1.680,ok,0,1,
sqlbarber,9,65,sb_02851,18f948c0350383df,2.369,ok,0,1,
sqlbarber,9,66,sb_02902,60a0e3912daa3fc2,1.627,ok,0,1,
sqlbarber,9,67,sb_02912,2fce8e76ff42a19b,1.569,ok,0,1,
sqlbarber,9,68,sb_02938,61f4980ddd6f90e3,4.205,ok,0,1,
sqlbarber,9,69,sb_02960,a23ae1ab03be7dc8,1.786,ok,0,1,
sqlbarber,9,70,sb_02999,2ff54d6014e4ac9b,2.920,ok,0,1,
sqlbarber,9,71,sb_03011,98dea78db346dc87,1.768,ok,0,1,
sqlbarber,9,72,sb_03025,d8641ddeb363e4f4,2.220,ok,0,1,
sqlbarber,9,73,sb_03040,5e9582429185575e,1.685,ok,0,1,
sqlbarber,9,74,sb_03042,9477136bcf27d8f1,2.168,ok,0,1,
sqlbarber,9,75,sb_03053,689789e7c60f5e93,1.743,ok,0,1,
sqlbarber,9,76,sb_03065,45c462acf3c3290f,1.742,ok,0,1,
sqlbarber,9,77,sb_03067,de694b762193b671,1.824,ok,0,1,
sqlbarber,9,78,sb_03068,724c80e584b42e97,1.892,ok,0,1,
sqlbarber,9,79,sb_03080,b5a248ac0c6335c3,2.182,ok,0,1,
sqlbarber,9,80,sb_03090,735d63f715ac0cf5,1.631,ok,0,1,
sqlbarber,9,81,sb_03143,f0790afe193ed573,1.643,ok,0,1,
sqlbarber,9,82,sb_03144,b46b84869b995ccd,2.066,ok,0,1,
sqlbarber,9,83,sb_03178,f68913a96f70df4e,1.858,ok,0,1,
sqlbarber,9,84,sb_03201,c33f15ce12c7170d,1.612,ok,0,1,
sqlbarber,9,85,sb_03229,529018a8ba76e572,2.287,ok,0,1,
sqlbarber,9,86,sb_03231,64331d587577bdc5,1.676,ok,0,1,
sqlbarber,9,87,sb_03253,c18cc0e1fc5bbc24,2.290,ok,0,1,
sqlbarber,9,88,sb_03303,b54a6bb22043be7e,3.296,ok,0,1,
sqlbarber,9,89,sb_03308,fd6a8f5540ac75e2,20.848,ok,0,1,
sqlbarber,9,90,sb_03321,8df444f830355a32,33.255,ok,339,1,
sqlbarber,9,91,sb_03326,910e236e438b4d6e,2.916,ok,0,1,
sqlbarber,9,92,sb_03371,17634705665b631c,3.066,ok,0,1,
sqlbarber,9,93,sb_03378,cac9175be2f5e158,15.920,ok,421,1,
sqlbarber,9,94,sb_03381,8ad3ff572514c1fe,4.002,ok,0,1,
sqlbarber,9,95,sb_03385,6b2ddbc522432da2,3.243,ok,0,1,
sqlbarber,9,96,sb_03389,9d350d8a01e0f67a,18.707,ok,238,1,
sqlbarber,9,97,sb_03391,d83ed1978848f8cc,20.580,ok,0,1,
sqlbarber,9,98,sb_03393,0f19d2baf8f214f6,15.543,ok,420,1,
sqlbarber,9,99,sb_03394,b784d47ecaea2d11,13.882,ok,521,1,
sqlbarber,9,100,sb_03396,0ac08186b2f710f2,3.922,ok,0,1,
sqlbarber,9,101,sb_03397,85273150ad3517b2,7.463,ok,1,1,
sqlbarber,9,102,sb_03398,3d6e336cc65d3ed5,19.403,ok,0,1,
sqlbarber,9,103,sb_03399,2fc981b41025cefe,2.919,ok,0,1,
sqlbarber,9,104,sb_03402,7d752ffaf432c753,18.745,ok,0,1,
sqlbarber,9,105,sb_03403,232b963d594f9aa9,3.171,ok,0,1,
sqlbarber,9,106,sb_03408,06babc7d7fa67e7d,2.724,ok,0,1,
sqlbarber,9,107,sb_03410,92ae98c1bf0d3bea,2.653,ok,0,1,
sqlbarber,9,108,sb_03427,d313f492470c27de,4.025,ok,0,1,
sqlbarber,9,109,sb_03428,827ca50d6556765c,3.594,ok,0,1,
sqlbarber,9,110,sb_03439,97877abc11026490,3.693,ok,0,1,
sqlbarber,9,111,sb_03440,b001a28e44c1dfc3,3.697,ok,0,1,
sqlbarber,9,112,sb_03442,a64fde890e679f34,3.616,ok,0,1,
sqlbarber,9,113,sb_03449,7ea3886b3fd1671a,3.536,ok,0,1,
sqlbarber,9,114,sb_03455,c4fda88c6b5efb08,3.540,ok,0,1,
sqlbarber,9,115,sb_03457,8950c4bf9579e2a9,3.403,ok,0,1,
sqlbarber,9,116,sb_03460,1d96c1dd00285518,3.934,ok,0,1,
sqlbarber,9,117,sb_03461,344454723976fe46,3.489,ok,0,1,
sqlbarber,9,118,sb_03463,b0f14534beb860f2,3.430,ok,0,1,
sqlbarber,9,119,sb_03464,e77da2d0dca00d4d,3.335,ok,0,1,
sqlbarber,9,120,sb_03469,46f618e2aead511d,5.077,ok,6,1,
sqlbarber,9,121,sb_03473,a926d6012969d8e0,2.977,ok,0,1,
sqlbarber,9,122,sb_03474,29fdb49652edef75,3.174,ok,0,1,
sqlbarber,9,123,sb_03475,7dd08da27da8096d,18.060,ok,0,1,
sqlbarber,9,124,sb_03481,c296735c7f36ca6c,3.054,ok,0,1,
sqlbarber,9,125,sb_03485,f44821772360eee3,19.220,ok,0,1,
sqlbarber,9,126,sb_03486,e51072c408b3a69d,6.733,ok,1,1,
sqlbarber,9,127,sb_03490,c765358d9225048c,14.587,ok,491,1,
sqlbarber,9,128,sb_03493,4a1319955f5f99ea,4.727,ok,0,1,
sqlbarber,9,129,sb_03494,0caa798c53ddb536,6.477,ok,1,1,
sqlbarber,9,130,sb_03496,d356250d9d2afcf2,21.123,ok,589,1,
sqlbarber,9,131,sb_03502,224bc30b9ca5e826,7.349,ok,1,1,
sqlbarber,9,132,sb_03504,c0d4d4aa610c60cb,21.713,ok,0,1,
sqlbarber,9,133,sb_03506,a78a3d8728e01833,2.989,ok,0,1,
sqlbarber,9,134,sb_03509,9eb011bb248a69cf,5.406,ok,1,1,
sqlbarber,9,135,sb_03510,a4fbcacc55b64a41,2.803,ok,0,1,
sqlbarber,9,136,sb_03518,72eb11638910197a,2.706,ok,0,1,
sqlbarber,9,137,sb_03521,b9d7631af0410cb9,2.730,ok,0,1,
sqlbarber,9,138,sb_03522,ca9a4f12c6c3d7c7,2.417,ok,0,1,
sqlbarber,9,139,sb_03527,7318f22684f76b8d,5.647,ok,1,1,
sqlbarber,9,140,sb_03530,1594561fc9a1587a,11.798,ok,437,1,
sqlbarber,9,141,sb_03531,4f061d10b7653d00,6.097,ok,1,1,
sqlbarber,9,142,sb_03533,50de4683e98495e7,18.362,ok,0,1,
sqlbarber,9,143,sb_03537,f12651334cdd68c1,11.723,ok,666,1,
sqlbarber,9,144,sb_03540,88876bc3ed90f74c,3.523,ok,0,1,
sqlbarber,9,145,sb_03543,deb5a081beb95319,12.185,ok,373,1,
sqlbarber,9,146,sb_03551,932e00731a5bc8bb,4.634,ok,0,1,
sqlbarber,9,147,sb_03559,9b1d402c03911f09,8.268,ok,1,1,
sqlbarber,9,148,sb_03560,4cc8e618d578d7fc,3.930,ok,0,1,
sqlbarber,9,149,sb_03562,9d3b58d99421e03e,3.080,ok,0,1,
sqlbarber,9,150,sb_03567,a78ebc51bc672a77,17.110,ok,646,1,
sqlbarber,9,151,sb_03568,dd05ccbbf170ff70,7.480,ok,1,1,
sqlbarber,9,152,sb_03583,62afe41f561b74f4,15.004,ok,154,1,
sqlbarber,9,153,sb_03586,09059d677d5c0a8f,4.244,ok,0,1,
sqlbarber,9,154,sb_03589,4bbdbe85458ed179,3.388,ok,0,1,
sqlbarber,9,155,sb_03590,e8b39076e161b84c,18.203,ok,0,1,
sqlbarber,9,156,sb_03591,a45e38f9e851c434,6.960,ok,1,1,
sqlbarber,9,157,sb_03593,369248fb36aa56b9,21.896,ok,0,1,
sqlbarber,9,158,sb_03601,486972270d787e43,4.852,ok,1,1,
sqlbarber,9,159,sb_03607,960d3f21b893c411,2.809,ok,0,1,
sqlbarber,9,160,sb_03608,8bfcd288882f583f,5.752,ok,1,1,
sqlbarber,9,161,sb_03612,c7110886f6841c2c,3.510,ok,0,1,
sqlbarber,9,162,sb_03614,5baa3e3ddfe5bf63,13.454,ok,155,1,
sqlbarber,9,163,sb_03615,d626066d45f48be7,3.934,ok,0,1,
sqlbarber,9,164,sb_03619,52ae8bfd4d709f29,6.150,ok,1,1,
sqlbarber,9,165,sb_03620,ee78d597f1e00a2b,3.082,ok,0,1,
sqlbarber,9,166,sb_03621,94bb92e437ac4391,21.211,ok,0,1,
sqlbarber,9,167,sb_03626,986d56b55b103122,14.836,ok,460,1,
sqlbarber,9,168,sb_03627,8e0d928bbe5ab25c,21.235,ok,0,1,
sqlbarber,9,169,sb_03629,38d7048da3ac1da0,7.703,ok,1,1,
sqlbarber,9,170,sb_03630,9425172865e5e2f9,5.059,ok,1,1,
sqlbarber,9,171,sb_03636,9fbd88a825f7acd9,2.783,ok,0,1,
sqlbarber,9,172,sb_03643,258f106d36c1cbeb,2.544,ok,0,1,
sqlbarber,9,173,sb_03647,f8b0f2b2720f15ac,15.939,ok,0,1,
sqlbarber,9,174,sb_03650,475b59514d134827,2.987,ok,0,1,
sqlbarber,9,175,sb_03652,d568c6a4cc493975,4.941,ok,1,1,
sqlbarber,9,176,sb_03653,71f049386f581a22,15.943,ok,0,1,
sqlbarber,9,177,sb_03655,bb1cfa5d434caf0b,3.000,ok,0,1,
sqlbarber,9,178,sb_03656,bc8966e32b241f56,16.074,ok,0,1,
sqlbarber,9,179,sb_03658,c950e04197c32c3e,6.021,ok,1,1,
sqlbarber,9,180,sb_03661,01f777d1a348effb,9.622,ok,1,1,
sqlbarber,9,181,sb_03664,77748f809bb36ff2,5.919,ok,1,1,
sqlbarber,9,182,sb_03667,803092c6ee799ec9,19.047,ok,0,1,
sqlbarber,9,183,sb_03678,71b66ac5c6dede13,5.288,ok,1,1,
sqlbarber,9,184,sb_03679,778aebc14c49aece,21.284,ok,0,1,
sqlbarber,9,185,sb_03681,a642823d993baf8d,6.027,ok,1,1,
sqlbarber,9,186,sb_03683,77f8227e94d5c8e7,21.238,ok,0,1,
sqlbarber,9,187,sb_03685,60940cc02cde0507,5.997,ok,1,1,
sqlbarber,9,188,sb_03686,cc7b3adcb4b10bed,5.545,ok,0,1,
sqlbarber,9,189,sb_03689,e3196f68a55ac63e,2.820,ok,0,1,
sqlbarber,9,190,sb_03691,a2faa7213cc90791,2.971,ok,0,1,
sqlbarber,9,191,sb_03693,f22748751da2e0fe,3.142,ok,0,1,
sqlbarber,9,192,sb_03698,5c80daad50cd8cb3,8.388,ok,1,1,
sqlbarber,9,193,sb_03699,32ea28335acf4a09,15.421,ok,357,1,
sqlbarber,9,194,sb_03703,49da1f1f770a5de4,20.025,ok,0,1,
sqlbarber,9,195,sb_03705,32dfe9de2552b4f6,3.691,ok,0,1,
sqlbarber,9,196,sb_03706,7be6ac6382258862,6.512,ok,1,1,
sqlbarber,9,197,sb_03711,5aa01ea3e662d964,13.009,ok,293,1,
sqlbarber,9,198,sb_03714,1316b9468b25d955,22.774,ok,637,1,
sqlbarber,9,199,sb_03716,7f06f3a621acf0ab,8.134,ok,1,1,
sqlbarber,9,200,sb_03722,59eecfab5b4889c2,3.305,ok,0,1,
sqlbarber,9,201,sb_03725,1b0e6a17314ebacf,3.736,ok,0,1,
sqlbarber,9,202,sb_03730,7cddd3ef4ecee039,20.228,ok,0,1,
sqlbarber,9,203,sb_03733,879b5ef00c6a74e0,15.122,ok,792,1,
sqlbarber,9,204,sb_03737,66100ff0c1b0b287,7.429,ok,1,1,
sqlbarber,9,205,sb_03740,a70f836ad20b73a8,4.211,ok,0,1,
sqlbarber,9,206,sb_03746,859b22d1ebda6bd8,3.087,ok,0,1,
sqlbarber,9,207,sb_03747,452231703a89f048,20.207,ok,0,1,
sqlbarber,9,208,sb_03749,4a9f72122734c3fe,22.726,ok,0,1,
sqlbarber,9,209,sb_03750,0212a1af51f51750,6.340,ok,1,1,
sqlbarber,9,210,sb_03756,777b645ca44d44a7,3.751,ok,0,1,
sqlbarber,9,211,sb_03757,95f642130fe5b69e,3.639,ok,0,1,
